Dior Homme Intense 2011,Dior,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2011-13016.html,men,iris (100%); woody (81.1562%); powdery (77.0619%); earthy (68.1527%); violet (64.9998%); aromatic (64.9428%); floral (63.2365%); lavender (62.2398%); musky (60.6838%); fruity (45.0181%),"Dior Homme Intense 2011 by Dior is a Woody Floral Musk fragrance for men. Dior Homme Intense 2011 was launched in 2011. The nose behind this fragrance is François Demachy. Top note is Lavender; middle notes are Iris, Ambrette (Musk Mallow) and Pear; base notes are Virginia Cedar and Vetiver.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Elegant and distinguished scent', 'Good winter evening fragrance', 'Good for romantic situations', 'Sophisticated and high class scent', 'Lasts long and has a great scent bubble', 'Liked by many people and gets compliments', 'Identical scent to previous formulations', 'Requires self confidence', 'Cloying and nauseating for some people in hot weather', 'Can be confusing at first', 'May be too feminine for some men', ""Too sweet and feminine for some people's taste"", 'Overrated scent to some people', 'Not available in the United States', ""Smells like a chocolate bar in a woman's purse to some people"", 'Smells like vomit or makeup bag to some people']",['Lavender'],"['Iris', 'Ambrette (Musk Mallow)', 'Pear']","['Virginia Cedar', 'Vetiver']",very weak: 262; weak: 486; moderate: 3044; long lasting: 6947; eternal: 2802,intimate: 834; moderate: 5359; strong: 6207; enormous: 1313,
9pm,Afnan,https://www.fragrantica.com/perfume/Afnan/9pm-65414.html,men,vanilla (100%); amber (62.9057%); warm spicy (59.8103%); fruity (55.8154%); cinnamon (55.4423%); sweet (54.8956%); lavender (51.5127%); powdery (50.2602%); fresh (50.1911%); aromatic (50.0772%),"9pm by Afnan is a Oriental Vanilla fragrance for men. 9pm was launched in 2020. Top notes are Apple, Cinnamon, Wild Lavender and Bergamot; middle notes are Orange Blossom and Lily-of-the-Valley; base notes are Vanilla, Tonka Bean, Amber and Patchouli.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Good heavy cap with great sprayer', 'Economical', 'Similar to JPG Ultra Male', 'Blindbuy worthy', 'Good longevity', 'Leave a nice scent bubble', 'Lasts for days on clothes', 'Versatile', 'Linear', 'Poor performance in some batches', 'Hit or miss', 'Becomes a skin scent after 1 hour', 'Conservative and mature scent', 'Feels like more of a female fragrance', 'No projection', 'Very weak fragrance']","['Apple', 'Cinnamon', 'Wild Lavender', 'Bergamot']","['Orange Blossom', 'Lily-of-the-Valley']","['Vanilla', 'Tonka Bean', 'Amber', 'Patchouli']",very weak: 120; weak: 267; moderate: 2291; long lasting: 6086; eternal: 1161,intimate: 416; moderate: 3265; strong: 5122; enormous: 833,
Baccarat Rouge 540,Maison Francis Kurkdjian,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Baccarat-Rouge-540-33519.html,women and men,woody (100%); amber (94.8094%); warm spicy (69.7275%); metallic (46.6116%); fresh spicy (46.4354%); aromatic (46.097%); white floral (45.2355%); animalic (44.9533%); fresh (44.0739%),"Baccarat Rouge 540 by Maison Francis Kurkdjian is a Oriental Floral fragrance for women and men. Baccarat Rouge 540 was launched in 2015. The nose behind this fragrance is Francis Kurkdjian. Top notes are Saffron and Jasmine; middle notes are Amberwood, Ambergris and Hedione; base notes are Fir Resin, Cedar, Sugar, Ambroxan and Oakmoss.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['A unique and memorable scent that lingers in your memory', 'Complex scent with a mix of sweet, metallic, and salty notes', 'Great for special occasions and making a statement', 'Ideal for cold weather seasons', 'A masterpiece of modern perfumery that stands out from the rest', 'High-quality ingredients and composition formula', 'Unisex fragrance suitable for both genders', 'Exciting and evokes butterflies in your stomach', 'Expensive price point may not be justifiable for some consumers', 'May not live up to the hype for some people', 'Mixed reviews on the scent profile, with some people finding it pleasant while others find it repulsive', ""May not be suitable for everyone's skin chemistry"", 'Iodine-like scent can be nauseating and unsettling to some people', 'Not ideal for warm weather seasons as it can amplify cloying sweetness or icy feeling', 'Artificial sweetness reminiscent of sugar-free gum or cough syrup', 'May evoke unpleasant memories or associations for some individuals']","['Saffron', 'Jasmine']","['Amberwood', 'Ambergris', 'Hedione']","['Fir Resin', 'Cedar', 'Sugar', 'Ambroxan', 'Oakmoss']",very weak: 445; weak: 602; moderate: 2609; long lasting: 4765; eternal: 4919,intimate: 1104; moderate: 3879; strong: 5376; enormous: 3296,
Tobacco Vanille,Tom Ford,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,women and men,vanilla (100%); sweet (94.5212%); tobacco (85.2548%); warm spicy (70.9021%); fruity (60.7449%); woody (54.0112%); cacao (52.7934%); powdery (49.528%),"Tobacco Vanille by Tom Ford is a Oriental Spicy fragrance for women and men. Tobacco Vanille was launched in 2007. The nose behind this fragrance is Olivier Gillotin. Top notes are Tobacco Leaf and Spicy Notes; middle notes are Vanilla, Cacao, Tonka Bean and Tobacco Blossom; base notes are Dried Fruits and Woody Notes.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Perfect for the winter season', 'High-quality fragrance', 'Long-lasting scent', 'Great for special occasions', 'Attracts attention and compliments', 'Masculine scent for men', 'Unisex fragrance', 'Feminine scent for women', 'Expensive price point', ""May not suit everyone's taste"", 'Possible to buy fake versions online', 'Not suitable for everyday use', 'Overemphasis on certain notes may not appeal to everyone', 'May become boring over time', 'Linear scent with lack of complexity', 'Reminiscent of cheap vanilla candles or room sprays to some']","['Tobacco Leaf', 'Spicy Notes']","['Vanilla', 'Cacao', 'Tonka Bean', 'Tobacco Blossom']","['Dried Fruits', 'Woody Notes']",very weak: 239; weak: 347; moderate: 2292; long lasting: 5386; eternal: 4591,intimate: 600; moderate: 3701; strong: 6061; enormous: 2666,
Goddess,Burberry,https://www.fragrantica.com/perfume/Burberry/Goddess-83483.html,women,vanilla (100%); lavender (56.5464%); fresh spicy (49.3447%); cacao (45.2897%),"Goddess by Burberry is a Aromatic fragrance for women. This is a new fragrance. Goddess was launched in 2023. The nose behind this fragrance is Amandine Clerc-Marie. Top notes are Vanilla, Lavender, Cacao and Ginger; middle note is Vanilla Caviar; base note is Vanilla Absolute.“Fragrance has always been a great love of mine, and I am fascinated with the power that scent can have and the way it can immediately transport you to a specific time and place in your life. Being allowed to become an ambassador for the new Burberry fragrance feels particularly special and personal.To me, lionesses represent female unity and strength. They are confident and move together. Much like them, we stand on the shoulders of the women who came before us and those who bolster us throughout our own lives. To me, this image is a real source of empowerment.” - Emma Mackey, Burberry Beauty AmbassadorBurberry unveils the new Burberry Goddess Eau de Parfum, a unique aromatic fragrance for women. The launch is supported by a campaign featuring British-French actress and new ambassador for Burberry Beauty, Emma Mackey.The campaign presents a story of self-discovery inspired by the collective strength and power of the pride of lionesses. Created with live footage of lionesses in their natural environment and the latest CGI technology, Burberry creates an imaginary world where Emma Mackey and the pride come together as one.Embodying the spirit of the Burberry Goddess Eau de Parfum, Emma channels the strength of the pride, igniting the power within to discover her inner confidence and ascend the peak ahead of her. Echoing Shygirl in the overlaid vocals, ‘one of me, but I’m not the only one, we are many burning like the sun’, the lionesses represent the collective power of female strength and support and the fact that together, we can all discover our inner goddess and achieve the extraordinary.A unique gourmand aromatic fragrance led by a powerful trio of distinct vanillas. Collected by hand, the beans dry in the sun for five to seven weeks. They are then stored in wooden boxes to mature and develop their sweet signature aroma.“My initial goal for Burberry Goddess was to expand upon the common use of vanilla to deliver a new kind of rich olfactive experience. For this purpose, I used three distinct types of vanilla extraction. The first is a vanilla infusion, which provides the brightest, woody vanilla possible. Then I used Firgood™ , also known as vanilla caviar, for the first time in a fragrance. This innovative new ingredient adds a sweet, rich, and animalic vanilla. Lastly, vanilla absolute is darker and richer, enhancing the fragrance with a mysterious, milky aspect.""  - Amandine Clerc-Marie, Master Perfumer.During the process of creating the perfect vanilla accord, the precious vanilla was wrapped with notes of bright Lavender Diva essence from Provence and earthy notes of cocoa and ginger roots, creating an aromatic balance to each vanilla.Olfactive PyramidTop: Vanilla Infusion and LavenderHeart: Vanilla CaviarBase: Vanilla AbsoluteFamily: Gourmand Aromatic Marking Burberry’s first-ever refillable fragrance, the bottle boasts an elegant design. The gabardine-inspired gold label on the outer casing references Burberry’s long-standing heritage, whilst the archive-inspired bottle is modernized with a gold medallion.Burberry Goddess is availablein 10 ml, 30 ml, 50 ml, and 100 ml bottles.Burberry Goddess Shower Gel,Body Lotion and Refill (150ml) complete the collection.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.",,"['Vanilla', 'Lavender', 'Cacao', 'Ginger']",['Vanilla Caviar'],['Vanilla Absolute'],,,
Jazz Club,Maison Martin Margiela,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,men,tobacco (100%); sweet (89.0175%); rum (84.0259%); vanilla (83.6667%); woody (71.8905%); aromatic (67.2446%); soft spicy (64.1282%); amber (51.8048%); powdery (46.0998%); warm spicy (45.6868%),"Jazz Club by Maison Martin Margiela is a Leather fragrance for men. Jazz Club was launched in 2013. The nose behind this fragrance is Alienor Massenet. Top notes are Pink Pepper, Neroli and Lemon; middle notes are Rum, Java vetiver oil and Clary Sage; base notes are Tobacco Leaf, Vanilla Bean and Styrax.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Great for cold weather', 'Sexy and sensual', 'Smooth and boozy scent', 'Vanilla, tobacco, and rum notes', 'Compliment-getter', 'Long-lasting sillage', 'Unisex fragrance', 'Affordable price', 'May not be suitable for those who prefer fresh aquatic scents', 'May not be suitable for those who dislike alcoholic scent', 'May not be suitable for those who dislike smoke in fragrances', 'May not live up to high expectations', 'Smoke may ruin the fragrance for some', 'Overly sweet fragrance for some noses', 'May trigger negative memories for some', 'Not well-refined composition']","['Pink Pepper', 'Neroli', 'Lemon']","['Rum', 'Java vetiver oil', 'Clary Sage']","['Tobacco Leaf', 'Vanilla Bean', 'Styrax']",very weak: 205; weak: 685; moderate: 4534; long lasting: 2713; eternal: 321,intimate: 997; moderate: 5569; strong: 1559; enormous: 294,
Layton,Parfums de Marly,https://www.fragrantica.com/perfume/Parfums-de-Marly/Layton-39314.html,women and men,warm spicy (100%); fresh spicy (88.9003%); woody (86.5146%); vanilla (85.7453%); aromatic (80.7886%); fruity (73.4968%); powdery (70.1316%); lavender (62.7612%); citrus (58.5862%); fresh (58.5391%),"Layton by Parfums de Marly is a Oriental Floral fragrance for women and men. Layton was launched in 2016. The nose behind this fragrance is Hamid Merati-Kashani. Top notes are Apple, Lavender, Bergamot and Mandarin Orange; middle notes are Geranium, Violet and Jasmine; base notes are Vanilla, Cardamom, Sandalwood, Pepper, Guaiac Wood and Patchouli.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Well-crafted fragrance', 'Appeals to most people', 'Long-lasting scent', 'Masculine sweet fragrance with a fresh bite', 'Balance between designer and niche style', 'Fruity-vanilla symphony', 'Projects heavily', 'Powerful compliments', 'Over-hyped by some YouTube reviewers', 'May cause nose fatigue', 'Not everyone likes the apple-vanilla combo', 'Some may find it too generic', 'Not well received by some people', ""Grow worse in some people's affections"", ""Doesn't stand out from other fragrances"", 'Smells cheap to some people']","['Apple', 'Lavender', 'Bergamot', 'Mandarin Orange']","['Geranium', 'Violet', 'Jasmine']","['Vanilla', 'Cardamom', 'Sandalwood', 'Pepper', 'Guaiac Wood', 'Patchouli']",very weak: 168; weak: 293; moderate: 2023; long lasting: 5832; eternal: 1158,intimate: 475; moderate: 3597; strong: 4773; enormous: 808,
Eros,Versace,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,men,vanilla (100%); aromatic (91.8298%); green (87.5865%); fresh spicy (65.4338%); amber (61.8979%); fruity (54.8684%); citrus (54.343%); sweet (52.1103%); woody (51.9993%); fresh (50.4116%),"Eros by Versace is a Aromatic Fougere fragrance for men. Eros was launched in 2012. The nose behind this fragrance is Aurélien Guichard. Top notes are Mint, Green Apple and Lemon; middle notes are Tonka Bean, Ambroxan and Geranium; base notes are Madagascar Vanilla, Virginian Cedar, Atlas Cedar, Vetiver and Oakmoss.Versace is launching a new fragrance for men – Eros inspired by and deeply connected with Greek mythology. The aim of this edition is to reveal and release unrestrained passion and to accentuate desire. The fragrance was named after Greek god of love and son of goddess Aphrodite – Eros. Inspiration by ancient Greece has lasted since the time when Gianni Versace raised his fashion empire and took goddess Medusa as symbol of the brand to adorn numerous products of the house, among them also the new flacon of men's fragrance Eros.The new perfume Eros is the first in the past five years to be launched and aimed at men. Donatella Versace's desire was to fit the fragrance into the concept of the Versace brand and to depict style and significance of long-lasting design, quality and popularity. ""Eros is truly the DNA of the house of Versace"" - explains Donatella. ""We have a Greek motive making us think about ancient Greece, antiquities and mythology, while turquoise color represents the Mediterranean. That is Versace!""Eros was created by Aurelien Guichard of Givaudan and it was announced as fresh, woody and slightly oriental. The fragrance includes mint oil combined with green apple and Italian lemon. Warmth is provided by tonka mixed with Venezuelan ambroxan and geranium flowers giving a fougere twist to the fragrance this way.Flacon of the new fragrance for men Eros is created of turquoise color glass with head of Medusa on the body of the bottle and on its top. The fragrance is available as 50 and 100 ml EDT, along with accompanying perfumed body care products. Face of the advertising campaign is Brian Shimansky, while photographers are Mert & Marcus. Donatella wanted a man-gladiator for the new campaign, who is fighting for what he wants, fighting for his goals. ""This is a fragrance for a man who is his own master. He is a hero: a man who defends their ideas and goals."" - stated Donatella Versace.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['A great fragrance for a night on the town', 'Great attention grabber', 'Received quite a few compliments', 'Smooth, soothing, and incredibly self-satisfying everyday casual scent', 'Great loud scent for hanging out with the guys', 'Crazy projection and longevity', 'Smells better than Le Male', 'A great aromatic therapy for stress relief', 'Not JUST for the younger clubbing crowd', 'Not for a mature man over 30', 'Smells bad to some people', 'Not a Dior or a niche', 'Scent is sickly sweet and gives headaches', 'Sickeningly sweet', 'Trickier to use than iso esuper', 'Bubblegummy smell is synthetic and cheap']","['Mint', 'Green Apple', 'Lemon']","['Tonka Bean', 'Ambroxan', 'Geranium']","['Madagascar Vanilla', 'Virginian Cedar', 'Atlas Cedar', 'Vetiver', 'Oakmoss']",very weak: 285; weak: 926; moderate: 6376; long lasting: 7201; eternal: 1394,intimate: 1173; moderate: 6941; strong: 6848; enormous: 1097,
Versace Pour Homme Dylan Blue,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,men,amber (100%); citrus (90.5217%); fresh spicy (73.0612%); musky (70.4451%); aquatic (68.6779%); warm spicy (63.8831%); woody (54.0115%); fresh (51.9041%); aromatic (50.8781%); smoky (49.7885%),"Versace Pour Homme Dylan Blue by Versace is a Aromatic Fougere fragrance for men. Versace Pour Homme Dylan Blue was launched in 2016. The nose behind this fragrance is Alberto Morillas. Top notes are Calabrian bergamot, Water Notes, Grapefruit and Fig Leaf; middle notes are Ambroxan, Black Pepper, Patchouli, Violet Leaf and Papyrus; base notes are Incense, Musk, Tonka Bean and Saffron.In late July 2016, Versace launches Dylan Blue, a new fragrance from the Versace Pour Homme collection under the license of Euroitalia, which includes the original from 2008 and the Oud Noir edition from 2013.Its aromatic, woody - fougere composition with fresh aquatic notes, Calabrian bergamot, grapefruit and fig leaves at the top, develops with a heart of violet leaf, papyrus wood, organic patchouli, black pepper and ambrox. Mineral musks, tonka bean, incense and saffron wrap the composition up and give it a fougere vibe.The advertising campaign, which was shot by Bruce Weber, includes models Gigi Hadid, Trevor Signorino, Alan Jouban, Louis Solywoda and Filip Sjunnesson, as well as martial arts athletes Nic Thompson, Travis Conover, Adam von Rothfelder, Lukasz Grabowski and Levi Morgan.The bottle with clean lines comes in dark, Mediterranean blue with a golden cap and a golden Medusa seal. The fragrance is available as a 30, 50, 100 and 200 ml ml Eau de Toilette with an additional after shave lotion, deodorant and bath & shower gel.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Bosanski, Română, العربية, Українська, Монгол, עברית.","['Versatile and suitable for everyday use', 'Good price to quantity ratio', 'Long-lasting fragrance with good sillage', 'Pleasant, clean and sexy fragrance', 'Attractive bottle design', 'Suitable for a wide range of ages', 'Well-blended scent with fresh and spicy notes', 'Great for cooler seasons', 'Some may find it too generic or common', 'May not appeal to connoisseur noses', 'Not a unique or original fragrance', 'Some people may find it forgettable or boring', 'Some people may dislike the metallic ambroxan note', 'Synthetic ingredients may be off-putting to some', 'May not live up to high expectations from designer fragrances', 'May not be suitable for warmer seasons']","['Calabrian bergamot', 'Water Notes', 'Grapefruit', 'Fig Leaf']","['Ambroxan', 'Black Pepper', 'Patchouli', 'Violet Leaf', 'Papyrus']","['Incense', 'Musk', 'Tonka Bean', 'Saffron']",very weak: 243; weak: 790; moderate: 6590; long lasting: 5636; eternal: 433,intimate: 1152; moderate: 9090; strong: 2935; enormous: 455,
Bleu de Chanel Eau de Parfum,Chanel,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-Eau-de-Parfum-25967.html,men,citrus (100%); amber (91.6785%); woody (75.4956%); fresh spicy (70.6134%); aromatic (61.8849%); warm spicy (52.6322%); smoky (51.0173%); fresh (50.0281%); balsamic (49.6823%); powdery (44.5157%),"Bleu de Chanel Eau de Parfum by Chanel is a Woody Aromatic fragrance for men. Bleu de Chanel Eau de Parfum was launched in 2014. The nose behind this fragrance is Jacques Polge. Top notes are Grapefruit, Lemon, Mint, Bergamot, Pink Pepper, Aldehydes and Coriander; middle notes are Ginger, Nutmeg, Jasmine and Melon; base notes are Incense, Amber, Cedar, Sandalwood, Patchouli, Amberwood and Labdanum.Bleu de Chanel is a sophisticated and contemporary fragrance from Chanel that hit the market in 2010. Chanel introduces its enhanced version, Bleu de Chanel Eau de Parfum, in summer of 2014. The fragrance is dedicated to freedom—endless, deep and boundless.The woody-aromatic composition created by Jacques Polge follows the original path but goes down into a sensual and oriental amber territory. Wood maintains the freshness of the original in this variant, enriched with depth and velvet amber woods.The fragrance is available as 50 and 100 ml Eau de Parfum.Disclaimer: Fragrantica is an independent platform and is not affiliated with or endorsed by Chanel. We do not control or verify the content of third-party websites, including the authenticity of products they list. Please exercise caution and independently verify all details with official sources before making a purchase.Read about this perfume in other languages: Deutsch, Español, Français, Čeština, Italiano, Русский, Polski, Português, Ελληνικά, 汉语, Nederlands, Srpski, Română, العربية, Українська, Монгол, עברית.","['Superb for cold and warm weather, day or night, work or play', 'Great fragrance for those not fully into fragrances and want something versatile', 'Popular fragrance, widely available', 'Chanel is a worldwide phenomenon with quality and distribution control', 'Bigger compliment-getter than the original', 'Mystique factor, Chanel couture experience, mantle of discovery and alluring', 'Long-lasting scent (10 hours)', 'Reminiscent and nostalgic, reminds of a loved one', 'Not everyone can smell the masterpiece in Bleu de Chanel', 'Unappealing and generic fragrance for some people', 'Does not live up to expectations', 'Linear scent with little evolution', 'Shallower than the original Bleu de Chanel', 'Amber notes can be overpowering in the EDP version', 'Chemically smelling artificial base', 'Not as good as the original EDT version']","['Grapefruit', 'Lemon', 'Mint', 'Bergamot', 'Pink Pepper', 'Aldehydes', 'Coriander']","['Ginger', 'Nutmeg', 'Jasmine', 'Melon']","['Incense', 'Amber', 'Cedar', 'Sandalwood', 'Patchouli', 'Amberwood', 'Labdanum']",very weak: 262; weak: 656; moderate: 5051; long lasting: 4708; eternal: 618,intimate: 1115; moderate: 7428; strong: 2173; enormous: 475,
